COUNTRY,INSTITUTION,INSTITUTION TYPE,INSTITUTION WEBSITE,INSTITUTION WIKIDATA,OPEN ACCESS SCOPE,LICENCE/RIGHTS STATEMENT FOR DIGITAL SURROGATES OF PUBLIC DOMAIN OBJECTS ,CLOSEST EQUIVALENT LICENCE (IF USING NON-STANDARD),RIGHTS POLICY OR TERMS OF USE,"LICENCE/RIGHTS STATEMENT FOR METADATA 
(IF STATED)",GITHUB,API,DATA SOURCE(S),,,,,,,,,,,
U.S.A.,Detroit Institute of Arts,Gallery,https://www.dia.org,https://www.wikidata.org/wiki/Q1201549,All eligible data,Public Domain Mark,,https://www.dia.org/art/rights-reproduction,,,,https://www.dia.org,,,,,,,,,,,
U.S.A.,Ernst Mayr Library of the Museum of Comparative Zoology,Library,https://library.mcz.harvard.edu,https://www.wikidata.org/wiki/Q53528757,Some eligible data,Public Domain Mark,,http://mcz.harvard.edu/privacy/user_agreement.html,CC0,,,https://library.mcz.harvard.edu,,,,,,,,,,,
U.S.A.,Field Museum (Library),Museum,http://fieldmuseum.org,https://www.wikidata.org/wiki/Q1122595,Some eligible data,No known copyright restrictions,No Known Copyright,https://www.fieldmuseum.org/science/research/area/photo-archives/photo-archives-policies,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/field_museum_library,,,,,,,,,,,
U.S.A.,George Eastman Museum,Museum,https://www.eastman.org,https://www.wikidata.org/wiki/Q1507284,Some eligible data,No known copyright restrictions,No Known Copyright,https://www.flickr.com/commons/usage,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/george_eastman_house,,,,,,,,,,,
U.S.A.,Harvard Library,University,https://library.harvard.edu/digital-collections,,All eligible data,Public Domain,,https://osc.hul.harvard.edu/programs/open-initiatives/hl-pd/,,,https://library.harvard.edu/services-tools/harvard-library-apis-datasets#librarycloud,,,,,,,,,,,,
U.S.A.,Indianapolis Museum of Art at Newfields,Museum,https://discovernewfields.org,https://www.wikidata.org/wiki/Q1117704,All eligible data,Public Domain Mark,Public Domain,https://discovernewfields.org/research/image-resources,,https://github.com/IMAmuseum,,https://discovernewfields.org,,,,,,,,,,,
U.S.A.,J. Paul Getty Trust,Museum,http://www.getty.edu,https://www.wikidata.org/wiki/Q2919540,All eligible data,No known copyright restrictions,No Known Copyright,http://www.getty.edu/about/whatwedo/opencontent.html,,https://github.com/thegetty,,http://www.getty.edu,,,,,,,,,,,
U.S.A.,Jewish Historical Society of the Upper Midwest,Other,http://www.jhsum.org,,Some eligible data,No known copyright restrictions,No Known Copyright,http://www.jhsum.org/collections/copyright/,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/jhsum-commons,,,,,,,,,,,
U.S.A.,Jewish Women’s Archive,Archive,http://jwa.org/,https://www.wikidata.org/wiki/Q6189988,Some eligible data,No known copyright restrictions,No Known Copyright,https://jwa.org/exhibits/ww2/flickrcommons,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/jwacommons/,,,,,,,,,,,
U.S.A.,Keene Public Library and the Historical Society of Cheshire County,Library,https://ci.keene.nh.us/keene-public-library,https://www.wikidata.org/wiki/Q30258043,Some eligible data,No known copyright restrictions,No Known Copyright,https://www.flickr.com/commons/usage/,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/keenepubliclibrary,,,,,,,,,,,
U.S.A.,Library Company of Philadelphia,Library,http://www.librarycompany.org,https://www.wikidata.org/wiki/Q3237918,Some eligible data,No known copyright restrictions,No Known Copyright,http://www.librarycompany.org/collections/rightsrepro/rr_digitalresources.htm,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/library-company-of-philadelphia,,,,,,,,,,,
U.S.A.,Library of Congress,Library,https://www.loc.gov,https://www.wikidata.org/wiki/Q131454,All eligible data,No known copyright restrictions,No Known Copyright,http://www.loc.gov/pictures/item/2005693040/,,https://github.com/LibraryOfCongress,,https://www.loc.gov,,,,,,,,,,,
U.S.A.,Library of Virginia,Library,http://www.lva.virginia.gov,https://www.wikidata.org/wiki/Q6542699,Some eligible data,No known copyright restrictions,No Known Copyright,http://www.lva.virginia.gov/about/copyright.htm,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/library_of_virginia,,,,,,,,,,,
U.S.A.,Los Angeles County Museum of Art,Museum,http://www.lacma.org,https://www.wikidata.org/wiki/Q1641836,All eligible data,Public Domain Mark,,http://www.lacma.org/about/contact-us/terms-use,,,,http://www.lacma.org,,,,,,,,,,,
U.S.A.,MBLWHOI Library,Library,http://www.mblwhoilibrary.org,https://www.wikidata.org/wiki/Q53530094,Some eligible data,Public Domain Mark,,http://www.mblwhoilibrary.org/services/whoi-open-access-policy,CC0,,,http://www.mblwhoilibrary.org,,,,,,,,,,,
U.S.A.,Mennonite Church USA Archives,Archive,http://www.mcusa-archives.org,https://www.wikidata.org/wiki/Q6817192,Some eligible data,No known copyright restrictions,No Known Copyright,https://www.flickr.com/commons/usage/,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/mennonitechurchusa-archives,,,,,,,,,,,
U.S.A.,Metropolitan Museum of Art,Museum,https://www.metmuseum.org,https://www.wikidata.org/wiki/Q160236,All eligible data,CC0,,https://www.metmuseum.org/information/terms-and-conditions,CC0,https://github.com/metmuseum/openaccess,,https://www.metmuseum.org,,,,,,,,,,,
U.S.A.,Miami University (Libraries),University,http://digital.lib.muohio.edu,https://www.wikidata.org/wiki/Q590643,Some eligible data,No known copyright restrictions,No Known Copyright,http://www.lib.miamioh.edu/digital-collections-flickr-rights-statement,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/muohio_digital_collections,,,,,,,,,,,
U.S.A.,Minneapolis Institute of Art,Museum,https://new.artsmia.org,https://www.wikidata.org/wiki/Q1700481,All eligible data,Public Domain Mark,,https://new.artsmia.org/copyright-and-image-access/,CC0,https://github.com/artsmia,,https://new.artsmia.org,,,,,,,,,,,
U.S.A.,"Missouri Botanical Garden, Peter H. Raven Library",Library,http://www.missouribotanicalgarden.orgplant-science/plant-science/resources/raven-library.aspx,https://www.wikidata.org/wiki/Q53530601,Some eligible data,Public Domain Mark,,http://www.missouribotanicalgarden.org/conditions.aspx,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=United+States+of+America&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=Missouri+Botanical+Garden%2C+Peter+H.+Raven+Library,,,,,,,,,,,
U.S.A.,"National Gallery of Art, DC",Gallery,https://www.nga.gov,https://www.wikidata.org/wiki/Q214867,All eligible data,Open Access,Public Domain Mark,https://images.nga.gov/en/page/openaccess.html,Public Domain,,,http://www.loc.gov/cds/products/marcDist.php,,,,,,,,,,,
U.S.A.,National Library of Medicine,Library,http://www.nlm.nih.gov,https://www.wikidata.org/wiki/Q611833,Some eligible data,No known copyright restrictions,No Known Copyright,http://www.nlm.nih.gov/hmd/collections/photos/flickr.html,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/nlmhmd,,,,,,,,,,,
U.S.A.,"New York Botanical Garden, LuEsther T. Mertz Library",Library,http://mertzdigital.nybg.org,https://www.wikidata.org/wiki/Q31079305,Some eligible data,Public Domain Mark,,https://www.nybg.org/learn/mertz-library/luesther-t-mertz-library-image-request-form/,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=United+States+of+America&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=New+York+Botanical+Garden%2C+LuEsther+T.+Mertz+Library,,,,,,,,,,,
U.S.A.,New York Public Library,Library,https://www.nypl.org,https://www.wikidata.org/wiki/Q219555,All eligible data,"High Resolution Files (All Uses Allowed, Including Commercial Uses)'",Public Domain Mark,https://www.nypl.org/help/about-nypl/legal-notices/website-terms-and-conditions,CC0,https://github.com/NYPL-publicdomain/data-and-utilities,http://api.repo.nypl.org/,https://www.nypl.org,,,,,,,,,,,
U.S.A.,Newberry Library,Library,https://www.newberry.org,https://www.wikidata.org/wiki/Q616527,All eligible data,Public Domain Mark,,https://www.newberry.org/node/117,ODC-BY 1.0,https://github.com/NewberryDIS,,http://publications.newberry.org/dig/frc/index,,,,,,,,,,,
U.S.A.,Oregon State University Special Collections & Archives,University,http://scarc.library.oregonstate.edu,https://www.wikidata.org/wiki/Q861888,Some eligible data,No known copyright restrictions,No Known Copyright,https://www.flickr.com/commons/usage/,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/osucommons,,,,,,,,,,,
U.S.A.,Rhode Island School of Design Museum,Museum,https://risdmuseum.org,https://www.wikidata.org/wiki/Q2148186,All eligible data,CC0,,https://risdmuseum.org/image-request,,,,https://risdmuseum.org,,,,,,,,,,,
U.S.A.,Saint Louis Art Museum,Museum,https://www.slam.org,https://www.wikidata.org/wiki/Q1760539,All eligible data,Public Domain,Public Domain Mark,https://www.slam.org/terms-of-use/,,,,https://www.slam.org/collection,,,,,,,,,,,
U.S.A.,San Diego Air and Space Museum,Museum,http://sandiegoairandspace.org,https://www.wikidata.org/wiki/Q3308955,Some eligible data,No known copyright restrictions,No Known Copyright,,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/sdasmarchives,,,,,,,,,,,
U.S.A.,Schlesinger Library,Library,http://www.radcliffe.edu/schlesinger_library.aspx,https://www.wikidata.org/wiki/Q7431696,Some eligible data,No known copyright restrictions,No Known Copyright,http://www.radcliffe.harvard.edu/schlesinger-library/permission-publish,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/schlesinger_library,,,,,,,,,,,
U.S.A.,"Smithsonian Institution (19 Museums, Libraries, Archives)",Museum,https://si.edu,https://www.wikidata.org/wiki/Q131626,Some eligible data,No known copyright restrictions,No Known Copyright,https://www.si.edu/termsofuse,CC0,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/smithsonian,,,,,,,,,,,
U.S.A.,Southern Methodist University,University,https://www.smu.edu,https://www.wikidata.org/wiki/Q1536258,Some eligible data,No known copyright restrictions,No Known Copyright,https://www.smu.edu/Libraries/digitalcollections/ryr#c,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/smu_cul_digitalcollections,,,,,,,,,,,
U.S.A.,State Library & Archives of Florida,Library,https://www.floridamemory.com,https://www.wikidata.org/wiki/Q7603398,Some eligible data,No known copyright restrictions,No Known Copyright,https://www.floridamemory.com/disclaimer/disclaimer-flickr.php,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/floridamemory,,,,,,,,,,,
U.S.A.,Texas State University,University,http://www.txstate.edu,https://www.wikidata.org/wiki/Q1495387,Some eligible data,No known copyright restrictions,No Known Copyright,http://www.library.txstate.edu/about/departments/dws/flickr-rights-statement,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/txstate-library,,,,,,,,,,,
U.S.A.,Tyrrell Historical Library,Library,http://tyrrellhistoricallibrary.contentdm.oclc.org/cdm,https://www.wikidata.org/wiki/Q7861709,Some eligible data,No known copyright restrictions,No Known Copyright,http://cdm16058.contentdm.oclc.org/ui/custom/default/collection/default/resources/custompages/policies/FlickrCommons.html,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/124327652@N02,,,,,,,,,,,
U.S.A.,"U.S. Department of Agriculture, National Agricultural Library",Library,https://www.nal.usda.gov,https://www.wikidata.org/wiki/Q12406834,All eligible data,Public Domain Mark,,https://www.nal.usda.gov/web-policies-and-important-links,CC0,,https://data.nal.usda.gov/dataset/ers-data-apis,https://data.nal.usda.gov/search/type/dataset,,,,,,,,,,,
U.S.A.,U.S. National Archives,Archive,https://www.archives.gov,https://www.wikidata.org/wiki/Q518155,All eligible data,Public Domain Mark,,https://www.archives.gov/faqs,Public Domain,https://github.com/usnationalarchives,,https://www.archives.gov/open/available-datasets.html,,,,,,,,,,,
U.S.A.,UC Berkeley (Department of Geography),University,https://geography.berkeley.edu,https://www.wikidata.org/wiki/Q168756,Some eligible data,No known copyright restrictions,No Known Copyright,http://geography.berkeley.edu/geography-at-berkeley-flickr-commons-site/,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/ubclibrary_digicentre,,,,,,,,,,,
U.S.A.,UMass Amherst Libraries,Library,https://www.library.umass.edu,https://www.wikidata.org/wiki/Q15142,Some eligible data,Public Domain Mark,,http://www.umass.edu/site-policies?_ga=2.51853353.1078469084.1525355899-1525422581.1525003838,CC0,,https://pro.europeana.eu/page/api-rest-console,https://www.europeana.eu/portal/search?f%5BCOUNTRY%5D%5B%5D=United+States+of+America&f%5BREUSABILITY%5D%5B%5D=open&per_page=72&q=&view=grid&f%5BDATA_PROVIDER%5D%5B%5D=UMass+Amherst+Libraries,,,,,,,,,,,
U.S.A.,University of Washington Libraries Digital Collections,Library,http://content.lib.washington.edu,https://www.wikidata.org/wiki/Q58528972,Some eligible data,No known copyright restrictions,No Known Copyright,http://content.lib.washington.edu/FlickrCommons.html,,,https://www.flickr.com/services/api/,https://www.flickr.com/people/uw_digital_images,,,,,,,,,,,
U.S.A.,Upper Arlington Public Library.,Library,http://www.uaarchives.org/,https://www.wikidata.org/wiki/Q30289525,Some eligible data,No known copyright restrictions,No Known Copyright,https://www.flickr.com/commons/usage/,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/uaarchives,,,,,,,,,,,
U.S.A.,Virginia Commonwealth University Libraries,Library,http://www.library.vcu.edu,https://www.wikidata.org/wiki/Q57935818,Some eligible data,No known copyright restrictions,No Known Copyright,http://www.library.vcu.edu/about/policies/copyright-privacy/#flickr-policy,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/vcucommons,,,,,,,,,,,
U.S.A.,Walters Art Museum,Museum,https://thewalters.org,https://www.wikidata.org/wiki/Q210081,All eligible data,CC0,,http://art.thewalters.org/license/,CC0,https://github.com/WaltersArtMuseum/walters-api,http://api.thewalters.org/,http://api.thewalters.org/help/index#Collections,,,,,,,,,,,
U.S.A.,Woodrow Wilson Presidential Library,Library,http://www.woodrowwilson.org,https://www.wikidata.org/wiki/Q8033218,Some eligible data,No known copyright restrictions,No Known Copyright,https://www.flickr.com/commons/usage/,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/wwplarchives,,,,,,,,,,,
U.S.A.,Yale Center for British Art,Gallery,https://britishart.yale.edu,https://www.wikidata.org/wiki/Q6352575,All eligible data,Public Domain Mark,,https://britishart.yale.edu/collections/using-collections/using-images,Public Domain,https://github.com/ycba-cia,https://britishart.yale.edu/collections/using-collections/technology/linked-open-data,https://britishart.yale.edu/collections/using-collections/technology,,,,,,,,,,,
U.S.A.,Yale University Art Gallery,University,https://artgallery.yale.edu,https://www.wikidata.org/wiki/Q1568434,All eligible data,Public Domain Mark,,https://artgallery.yale.edu/using-images,,,,https://artgallery.yale.edu,,,,,,,,,,,
U.S.A.,Yale University Library,University,https://web.library.yale.edu,https://www.wikidata.org/wiki/Q2583293,All eligible data,Public Domain Mark,,https://web.library.yale.edu/about/copyright,,https://github.com/yalelibrary/,,https://web.library.yale.edu,,,,,,,,,,,
Uruguay,Biblioteca Comunitaria Paco Espínola,Library,https://www.facebook.com/bibliotecacomunitariapaco.espinola,,Some eligible data,Public Domain Mark,,http://autores.uy/derechos-autor-y-obras-huerfanas,,,,http://autores.uy/colecciones/983,,,,,,,,,,,
Uruguay,Biblioteca de ACSUN,Library,,,Some eligible data,Public Domain Mark,,,,,,http://autores.uy/colecciones/1140,,,,,,,,,,,
Uruguay,Biblioteca del Poder Legislativo,Library,https://biblioteca.parlamento.gub.uy/biblioteca,https://www.wikidata.org/wiki/Q27991474,Some eligible data,Public Domain Mark,,,,,,http://autores.uy/colecciones/192,,,,,,,,,,,
Uruguay,Biblioteca Francisco Schinca,Library,http://www.montevideo.gub.uy/ciudad-y-cultura/bibliotecas/bibliotecas-publicas/biblioteca-francisco-schinca,,Some eligible data,Public Domain Mark,,,,,,http://autores.uy/colecciones/953,,,,,,,,,,,
Uruguay,Centro de Fotografía de Montevideo,Archive,http://cdf.montevideo.gub.uy,https://www.wikidata.org/wiki/Q5761789,Some eligible data,Public Domain Mark,,http://cdf.montevideo.gub.uy/articulo/condiciones-de-uso,,,,https://commons.wikimedia.org/wiki/Category:Files_provided_by_Centro_de_Fotograf%C3%ADa_de_Montevideo,,,,,,,,,,,
Uruguay,Fundación Felisberto Hernández,Other,http://www.felisberto.org.uy,,Some eligible data,Public Domain Mark,,,,,,http://autores.uy/colecciones/635,,,,,,,,,,,
Uruguay,Intendencia de Canelones,Other,https://www.imcanelones.gub.uy,,Some eligible data,Public Domain Mark,,,,,,http://autores.uy/colecciones/718,,,,,,,,,,,
Uruguay,Intendencia de Maldonado,Other,http://www.maldonado.uy,https://www.wikidata.org/wiki/Q21515142,Some eligible data,Public Domain Mark,,,,,,http://autores.uy/colecciones/765,,,,,,,,,,,
Uruguay,Museo Nacional de Artes Visuales,Museum,http://mnav.gub.uy/cms.php,https://www.wikidata.org/wiki/Q1786577,Some eligible data,Public Domain Mark,,http://mnav.gub.uy/cms.php?id=datosabiertos,,,,http://autores.uy/colecciones/234,,,,,,,,,,,
Uruguay,Museo Zorrilla,Museum,http://www.museozorrilla.gub.uy,https://www.wikidata.org/wiki/Q17364443,Some eligible data,Public Domain Mark,,,,,,http://autores.uy/colecciones/833,,,,,,,,,,,
Venezuela,Colección Amadeo León,Archive,https://fotoleonbocono.tumblr.com,,Some eligible data,No known copyright restrictions,No Known Copyright,https://fotoleonbocono.tumblr.com/post/174576043211/flickr-commons,,,https://www.flickr.com/services/api/,https://www.flickr.com/photos/bocono,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,About this survey (Google Doc),,,,,,,,,,,,,,,,,,,,,,
"If you see any omissions or errors, please let us know by commenting on the relevant cell(s).","Disclaimer: this spreadsheet has been jointly authored for public reference and research purposes. While every effort is made to see that no inaccurate or misleading data appears herein, the authors and contributors accept no liability whatsoever for the consequences of any inaccurate or misleading data, opinion, or statement.",Google Form: Submit an entry for review,,,,,,,,,,,,,,,,,,,,,
